generation,gender,treatment,ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
GO000012-F1,F,AHR DMSO,AHR DMSO-F-Arena 9-17,267.979,309.067,314.374,292.9,253.23,289.474,289.584,310.16,322.665,337.699,338.682,309.917,351.671,355.49,328.365,302.402,273.94,340.351,371.795,351.378,341.23,385.24,324.26,308.952,313.241,321.065,330.689,325.737,325.787,353.522
GO000012-F1,F,AHR DMSO,AHR DMSO-F-Arena 9-33,366.504,315.375,317.763,321.18,358.893,365.424,353.867,261.473,295.835,298.707,292.674,284.547,341.518,356.133,299.374,249.374,276.118,269.562,311.244,312.731,278.194,257.102,277.292,290.362,256.844,282.782,361.273,411.317,381.092,377.357
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 11-19,408.013,454.146,459.682,418.438,368.118,355.919,355.145,315.648,364.513,359.099,360.883,360.633,336.942,295.744,304.02,293.542,307.057,294.112,312.806,321.206,352.276,317.663,322.296,267.795,344.628,318.328,342.084,299.343,315.608,358.402
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 11-3,0,6.4,403.917,21.386,25.302,0,186.914,223.745,138.81,184.294,209.039,307.769,17.307,5.777,8.414,0,0,0,114.308,157.752,207.048,11.939,7.927,9.16,10.482,0,0,0,0,0
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 11-35,463.418,493.936,509.753,494.351,469.057,436.86,484.187,457.817,332.888,413.763,466.605,308.869,413.93,464.641,438.925,408.533,401.366,393.777,358.673,380.142,241.876,264.497,340.902,438.68,445.773,334.802,333.656,382.347,410.536,367.387
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 12-20,598.362,542.317,376.472,370.307,342.924,400.915,568.691,473.005,415.02,438.334,282.393,387.03,607.986,424.631,287.107,515.293,576.809,185.83,421.922,314.734,442.025,394.391,257.789,222.509,268.844,353.676,386.283,368.473,379.288,408.494
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 12-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 12-4,393.28,409.024,418.484,353.522,407.078,402.225,470.662,403.534,374.905,302.378,289.807,342.144,493.362,450.739,314.662,252.979,310.462,346.056,320.237,389.713,330.391,295.112,229.118,207.644,236.09,251.283,224.698,270.222,248.622,193.186
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 15-23,341.601,358.238,336.334,337.534,344.799,269.212,435.042,514.11,525.94,446.633,387.106,428.649,432.645,465.61,479.88,467.543,460.265,467.908,449.116,347.561,300.701,464.913,387.379,391.223,420.553,414.958,355.984,205.41,330.039,371.474
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 15-7,321.269,324.597,335.672,231.542,258.042,308.616,189.25,248.633,189.398,217.822,210.261,168.9,215.356,228.722,183.622,138.626,148.458,145.69,194.296,392.792,283.313,202.235,201.437,185.577,281.001,149.853,364.013,374.218,159.401,377.094
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 16-24,351.23,274.037,329.045,380.216,342.084,336.818,372.605,386.22,386.2,371.437,351.316,339.701,432.094,358.811,379.009,367.086,342.052,263.902,276.892,420.257,373.601,305.88,333.134,227.954,397.285,442.981,395.84,280.014,339.012,362.438
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 16-8,348.733,363.059,391.413,349.434,362.686,372.799,406.394,386.736,275.06,400.232,322.379,265.938,235.892,288.393,306.901,274.2,354.437,302.288,357.497,337.064,267.234,306.863,340.041,324.497,285.705,221.502,290.851,299.335,266.699,271.528
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 3-11,544.232,548.128,470.635,515.34,436.922,524.521,480.583,534.024,506.334,529.448,520.048,464.428,490.204,474.22,562.435,481.606,555.804,518.445,435.837,491.12,465.66,527.039,475.544,538.578,488.676,440.089,461.09,458.786,433.7,484.616
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 3-27,382.768,341.634,413.728,465.123,438.217,358.324,400.555,399.691,430.238,410.433,368.368,265.007,385.626,328.397,356.296,371.729,369.624,376.97,376.853,260.619,320.975,353.466,410.05,435.121,445.143,442.324,456.282,461.063,453.762,468.793
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 4-12,466.527,461.41,459.962,359.22,393.59,442.788,380.154,312.09,405.647,306.804,285.976,272.158,261.865,313.745,283.146,345.935,351.066,282.569,197.066,270.771,245.845,285.429,252.586,237.339,280.067,245.77,264.614,266.315,290.726,362.022
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 4-28,461.117,392.026,493.739,379.875,458.62,483.492,504.595,449.742,461.27,460.085,413.524,400.942,322.848,257.254,317.698,312.676,357.338,361.791,379.05,388.876,371.51,353.999,405.762,429.787,381.973,344.539,243.757,247,270.51,219.426
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 7-15,292.661,359.485,460.558,446.771,320.022,409.699,520.818,543.592,449.698,450.37,450.562,288.092,363.352,377.809,405.239,323.29,243.494,205.577,276.377,327.862,268.936,250.531,235.881,347.195,431.706,321.323,271.91,264.616,264.682,253.214
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 7-31,252.632,245.266,230.601,215.282,217.775,205.515,200.39,217.997,186.269,200.67,219.671,207.919,200.138,201.83,190.554,213.345,193.455,215.283,206.296,200.65,183.582,202.152,183.068,166.531,175.933,180.272,179.194,219.878,195.787,209.785
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 8-16,289.014,238.227,310.918,191.142,240.142,250.106,234.163,320.254,244.765,262.064,263.698,237.245,261.733,285.837,263.632,237.353,311.394,365.453,331.127,291.842,316.44,285.453,283.883,278.956,277.998,272.709,392.486,438.112,407.622,451.941
GO000012-F1,M,AHR DMSO,AHR DMSO-M-Arena 8-32,212.893,214.834,215.722,229.947,197.893,197.485,195.921,204.608,210.765,202.305,223.882,220.787,192.388,199.767,189.663,202.873,172.119,191.574,193.257,186.574,208.471,207.673,200.08,185.75,171.874,226.793,200.238,222.669,206.611,204.234
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 1-13,328.816,288.914,298.622,277.707,277.529,267.66,229.722,236.547,217.153,217.068,209.217,198.176,431.73,326.353,329.194,314.06,269.766,235.565,338.693,319.523,308.736,239.878,252.325,248.039,252.655,247.918,236.416,257.09,382.697,292.771
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 1-29,240.814,244.189,264.547,197.986,215.004,205.47,198.482,173.992,193.139,238.769,173.341,162.244,206.926,179.568,163.285,187.608,182.045,284.299,171.379,193.299,200.717,249.161,241.339,204.624,197.752,183.7,280.461,228.162,170.325,178.574
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 1-41,340.609,320.143,245.177,322.405,200.009,268.322,264.346,197.343,245.42,213.206,208.815,203.444,253.542,260.253,252.485,227.663,251.848,227.886,202.561,224.272,170.506,159.443,227.179,245.101,196.682,113.864,117.4,104.726,272.58,240.016
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 1-53,235.815,268.346,214.77,267.885,243.682,256.296,288.489,272.059,209.875,268.384,237.025,317.983,256.458,310.54,298.272,240.603,196.34,236.672,231.645,245.257,239.963,292.584,323.677,288.619,279.005,269.784,328.601,312.717,290.548,283.475
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 1-61,232.202,269.531,254.162,287.431,311.632,282.397,304.384,358.724,391.445,220.241,283.852,185.103,177.315,197.071,230.811,218.423,207.874,256.529,240.987,198,149.94,166.201,176.83,136.3,129.282,223.946,240.769,212.533,179.037,236.071
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-22,261.966,310.225,370.884,299.111,248.845,388.328,348.575,371.246,372.918,391.273,322.631,363.408,408.476,392.998,270.401,216.209,218.85,283.308,248.993,189.563,222.924,211.009,246.072,235.281,267.155,195.357,269.149,252.738,342.71,304.483
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-38,370.473,349.801,364.899,337.958,300.725,353.637,355.818,293.061,323.962,300.389,296.652,327.705,351.075,355.628,318.555,195.341,315.092,233.347,343.696,325.503,243.409,269.054,247.972,393.951,341.672,300.905,273.073,335.548,294.881,240.805
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-50,412.7,360.967,348.646,345.318,351.349,281.583,382.068,427.213,391.168,398.752,386.76,336.523,327.626,346.211,354.143,398.434,361.139,326.04,303.861,478.755,405.636,439.347,395.468,358.299,403.996,391.316,372.572,414.558,334.912,337.932
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-6,512.209,493.648,480.151,484.215,514.795,470.915,506.969,438.296,502.535,416.272,457.817,492.649,478.397,467.771,467.741,516.708,508.815,465.448,486.324,473.333,408.305,440.245,447.258,440.864,482.732,473.969,480.139,539.627,528.094,538.813
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 13-25,519.52,488.559,437.09,411.072,421.194,376.609,391.95,299.209,380.939,345.393,352.707,354.37,355.199,307.003,310.882,253.93,293.766,462.441,338.138,277.595,285.947,319.806,296.314,271.355,288.658,304.658,294.122,297.696,341.74,255.564
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 13-9,268.767,269.068,327.06,300.853,276.163,320.25,270.035,272.764,231.261,217.805,281.629,254.546,272.68,239.395,284.489,290.616,276.957,285.917,194.462,196.146,256.166,239.439,282.232,269.116,271.801,270.479,247.212,248.976,261.064,239.327
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 14-5,362.321,335.961,396.852,447.793,341.511,253.331,347.577,360.053,410.143,326.16,263.901,250.316,344.531,275.858,196.803,217.631,201.431,246.72,256.541,299.565,311.088,237.461,240.277,289.98,325.032,206.546,217.947,271.275,229.688,224.175
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 14-26,272.938,262.737,210.662,267.142,300.493,366.351,219.112,199.865,192.694,210.892,217.073,222.397,232.938,189.074,195.663,245.368,218.107,237.187,209.243,237.474,246.567,219.481,213.858,300.381,250.497,236.448,209.285,247.183,208.268,211.487
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 2-14,269.816,265.732,259.724,299.325,330.205,302.784,216.354,194.067,203.835,243.176,246.275,228.745,256.002,318.511,207.237,231.008,220.907,207.949,289.243,314.025,286.406,259.305,223.82,233.792,238.629,243.455,286.477,282.112,298.251,266.533
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 2-30,299.909,345.397,298.271,338.46,290.092,422.689,249.572,338.368,323.149,431.776,352.696,304.387,384.09,307.389,291.821,261.428,294.633,232.716,273.824,407.006,494.629,317.68,264.846,289.286,300.17,323.331,317.454,191.198,5.551,86.571
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 2-42,406.387,455.044,447.842,384.859,390.862,399.066,294.342,327.084,335.711,398.604,351.226,378.039,401.589,436.542,376.685,403.979,377.112,434.025,328.519,396.998,348.05,500.15,504.032,519.15,489.638,590.588,474.611,589.607,569.161,547.961
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 2-54,325.829,335.962,356.824,364.706,346.301,306.481,306.993,365.85,364.846,354.359,386.881,365.454,427.607,398.447,422.261,425.494,425.824,432.498,405.703,428.24,443.173,417.562,451.8,433.861,380.792,364.442,434.431,414.896,392.325,385.34
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 2-62,245.306,207.473,260.511,249.319,314.751,342.698,386.646,296.833,260.306,284.221,337.317,254.199,320.598,361.752,326.151,321.972,297.636,270.478,294.782,288.794,347.716,310.725,242.272,257.168,275.13,279.074,239.823,271.204,284.762,291.591
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-1,424.514,394.391,531.574,462.37,457.681,325.658,497.934,553.378,392.773,403.895,435.872,298.401,234.386,260.575,275.133,313.64,266.692,335.881,343.455,271.881,287.138,293.067,286.215,291.366,415.177,379.759,306.054,270.69,381.63,326.067
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-17,241.245,200.968,234.762,236.499,248.279,224.955,206.349,238.141,230.139,206.7,218.007,198.225,204.091,194.935,226.018,209.609,191.093,173.257,204.374,289.244,189.059,176.524,183.983,187.689,202.867,194.055,202.438,167.727,205.54,207.321
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-33,499.277,551.712,425.575,377.133,355.719,393.984,379.119,379.391,348.708,360.244,373.239,353.542,342.125,332.196,449.15,399.872,334.716,293.178,371.47,493.006,477.468,545.249,505.815,500.187,494.635,499.123,463.964,467.753,465.798,451.333
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-45,259.695,305.232,294.217,270.471,339.963,315.523,397.047,310.73,425.777,298.602,239.997,339.935,308.878,237.437,241.204,305.978,248.299,281.759,234.23,386.906,333.878,176.965,385.124,264.598,251.785,249.023,316.073,326.925,182.815,246.82
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 5-57,0,0,79.189,330.827,261.836,300.826,316.109,314.817,299.198,264.01,275.939,285.606,266.603,286.381,287.832,292.537,292.328,305.568,330.184,327.292,320.408,309.844,312.874,320.28,334.489,369.387,315.144,311.368,290.484,323.932
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 6-18,217.652,174.917,273.046,187.615,169.487,183.747,156.974,221.628,187.961,198.164,168.607,125.607,249.297,203.027,195.119,189.64,158.784,189.406,146.332,180.94,179.913,140.863,191.222,164.343,168.378,164.924,196.845,143.842,145.972,209.832
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 6-2,454.207,314.076,329.236,360.597,419.481,288.872,280.431,261.373,257,240.749,231.123,266.214,292.882,290.586,452.986,441.949,412.931,400.848,346.305,325.808,422.615,391.491,397.226,397.002,337.396,316.736,266.426,279.387,398.972,421.933
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 6-34,235.065,222.296,244.545,263.726,263.616,283.696,228.059,251.306,292.386,284.68,267.743,313.351,267.674,257.904,309.855,288.316,250.456,231.361,270.501,287.601,224.521,302.268,336.711,232.42,297.863,308.668,281.01,311.959,199.917,187.679
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 6-46,373.69,352.225,368.315,380.741,421.514,345.492,353.983,433.807,384.442,274.893,378.958,302.844,283.687,288.789,330.227,273.555,354.409,308.77,343.08,350.197,390.59,401.127,334.701,295.194,268.511,419.49,359.727,388.667,539.644,469.99
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 6-58,286.779,257.809,273.549,248.485,258.068,249.811,203.005,248.545,228.783,190.794,237.708,244.18,282.867,291.779,316.585,276.885,234.654,265.63,279.828,290.101,259.393,236.967,264.688,229.948,267.558,270.494,226.58,292.854,256.078,267.012
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 9-21,349.648,366.399,549.203,558.932,701.148,686.326,597.992,567.004,520.49,556.751,516.795,522.622,519.203,550.794,574.142,478.634,545.163,524.867,439.735,496.26,516.938,484.168,468.589,514.565,481.94,576.706,588.965,496.254,419.177,549.26
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 9-37,369.879,401.146,322.201,361.832,362.542,359.409,254.844,364.924,265.294,328.171,286.393,179.461,13.855,15.907,12.408,17.083,21.452,24.182,26.91,25.391,28.382,108.523,254.435,314.26,361.421,71.846,13.989,18.239,17.443,18.079
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 9-49,376.163,369.921,250.904,288.687,295.971,293.562,288.216,285.191,285.681,351.169,339.233,320.702,331.093,364.013,325.665,313.99,356.76,340.196,346.375,332.909,355.335,347.988,338.84,336.116,327.599,322.759,263.501,209.55,203.201,194.445
GO000012-F1,F,COMO 5然 Bap,COMO 5然 Bap-F-Arena 9-5,255.235,249.15,251.134,179.485,214.04,216.444,223.91,213.381,214.182,232.341,244.361,240.703,244.697,224.248,272.749,236.889,204.86,221.384,281.351,245.829,281.532,210.623,244.245,219.911,241.362,208.257,222.725,237.573,222.909,211.567
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 11-23,253.49,210.039,251.555,322.806,394.745,428.161,419.858,300.96,319.044,263.711,284.518,401.433,276.349,287.568,236.307,470.358,304.107,249.858,239.487,310.219,302.874,251.8,244.867,229.773,252.104,182.845,220.375,199.651,218.504,182.886
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 11-39,299.862,406.526,438.475,479.348,326.31,398.665,296.463,319.551,349.326,313.936,462.825,536.744,262.871,261.708,255.825,263.241,266.769,286.087,335.461,350.847,214.838,231.932,232.027,368.047,504.282,366.622,401.843,445.715,377.581,328.997
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 11-51,528.362,581.921,452.105,490.453,587.706,478.734,589.865,404.169,541.545,535.877,478.186,456.754,498.573,472.242,387.878,554.814,486.158,433.462,460.096,286.745,279.585,393.071,371.057,410.292,598.511,464.011,563.436,343.267,278.791,345.898
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 11-7,498.804,419.599,525.572,596.165,611.817,561.829,425.318,422.526,283.793,518.324,427.218,381.1,359.397,415.294,420.122,431.949,436.667,414.864,429.952,571.018,559.599,415.627,352.035,406.638,377.846,377.119,342.484,378.712,399.768,396.458
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 12-24,469.858,433.595,367.079,321.281,426.635,476.83,355.309,355.334,341.311,335.769,454.241,314.83,368.928,416.504,331.631,352.326,426.754,363.437,344.771,351.063,382.188,374.204,455.542,307.846,310.806,401.226,358.458,376.306,467.452,423.078
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 12-40,327.241,367.884,390.687,309.834,380.569,319.184,308.791,296.147,286.204,310.112,310.225,316.968,300.314,295.595,349.391,286.112,260.653,268.948,308.31,252.633,276.289,261.66,255.596,245.184,251.153,257.506,273.479,266.608,277.03,279.974
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 12-52,368.38,461.134,395.601,356.449,309.201,421.874,353.424,417.788,432.916,364.46,316.54,306.187,285.273,290.366,289.766,359.424,271.846,224.255,291.661,215.104,265.374,388.731,224.059,244.149,237.796,212.777,263.68,238.523,348.086,320.025
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 12-8,514.066,482.62,410.603,398.973,376.83,382.621,540.196,391.503,274.538,307.545,371.824,323.02,256.781,339.112,375.124,356.941,317.493,193.553,412.956,249.406,226.177,226.752,284.164,311.316,283.872,258.064,305.292,334.476,298.059,197.848
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 15-11,337.119,356.468,291.224,235.441,289.354,260.192,289.3,330.08,244.022,205.096,238.623,226.211,230.016,242.576,257.7,220.049,292.322,217.039,212.802,195.821,262.678,279.692,371.29,295.708,312.778,318.086,256.424,240.286,234.473,214.043
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 15-27,452.443,347.267,385.353,287.134,397.325,348.39,278.768,384.316,428.777,454.317,408.993,296.179,226.343,227.148,236.447,454.193,440.304,268.403,282.134,347.22,271.884,323.409,406.928,352.545,230.741,226.839,251.529,238.565,203.895,217.639
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 16-12,183.665,302.07,182.75,211.097,235.118,265.408,246.337,257.25,281.139,295.935,282.535,361.792,333.87,378.203,435.557,225.644,266.204,284.537,315.979,303.048,367.724,390.865,386.954,385.082,277.979,285.516,251.246,220.479,263.058,272.847
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 16-28,378.587,360.899,298.77,303.446,291.806,212.247,314.589,298.017,141.764,262.024,343.773,468.217,547.205,569.314,259.959,252.378,199.539,277.127,250.917,290.432,327.364,404.635,310.682,216.449,255.25,190.609,196.087,326.254,318.842,292.313
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 3-15,513.891,420.283,393.942,455.785,353.245,439.776,456.082,436.043,321.254,288.339,358.63,460.854,437.715,449.882,411.169,382.41,393.7,386.772,383.533,310.634,323.512,354.574,327.364,261.368,282.697,483.638,421.013,367.519,432.896,423.222
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 3-31,294.17,324.106,304.465,286.341,281.064,309.769,262.03,247.072,264.786,271.904,248.069,264.659,244.562,234.296,239.402,201.083,213.836,225.788,212.621,204.282,187.472,238.508,232.43,243.946,252.852,183.667,189.215,210.031,230.165,222.62
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 3-43,410.406,332.928,334.079,406.857,331.622,228.64,226.815,250.366,254.948,327.108,256.41,325.282,455.814,455.5,424.355,295.44,377.867,310.17,322.363,312.086,241.108,318.094,302.334,349.929,249.223,461.074,349.027,446.583,387.973,334.274
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 3-55,472.358,487.625,416.991,369.988,461.45,393.77,478.83,511.092,467.235,473.642,428.324,499.107,491.715,511.694,558.334,493.585,498.86,536.77,554.571,481.666,504.339,510.417,480.07,446.392,581.284,542.871,458.396,491.689,436.931,481.483
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 3-63,365.682,411.674,432.87,459.709,526.098,467.689,406.004,381.791,412.886,475.894,276.797,393.122,394.12,411.952,222.472,335.487,270.903,285.835,239.024,304.133,297.453,265.857,303.476,417.631,273.258,248.488,327.991,324.294,201.52,220.677
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 4-16,305.617,354.009,343.014,348.158,313.86,305.674,312.167,327.729,312.227,291.248,291.365,381.778,320.051,326.082,368.65,370.871,317.464,376.807,317.341,332.115,326.938,337.172,239.644,312.485,307.219,314.327,298.074,272.006,392.248,342.332
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 4-32,201.031,247.238,270.006,234.27,287.74,155.544,163.568,232.546,184.091,153.54,233.162,181.847,204.229,129.749,191.128,109.021,89.648,170.406,132.498,26.678,127.95,122.644,166.156,176.659,216.203,108.987,2.648,3.439,4.224,113.842
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 4-44,153.805,120.577,187.242,165.84,152.098,160.468,167.405,114.737,122.357,119.879,103.226,132.842,97.931,126.567,122.833,128.987,157.246,159.187,125.455,171.37,141.051,172.89,101.973,271.802,294.967,262.278,210.222,186.26,157.585,179.68
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 4-56,451.988,352.337,334.594,323.554,387.057,367.971,395.04,340.233,312.956,327.684,343.811,312.034,297.405,281.783,312.587,282.428,302.338,304.15,349.467,485.871,312.993,268.468,388.444,429.674,315.88,353.399,445.249,266.578,497.913,410.787
