generation,gender,treatment,ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 4-64,411.775,468.895,393.048,382.214,356.58,348.766,461.365,358.312,424.803,354.72,324.104,443.073,313.622,291.15,551.375,300.597,315.262,313.96,273.792,320.32,316.259,286.599,259.799,287.597,257.862,323.721,226.595,292.269,391.566,354.46
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 7-19,330.8,313.722,361.606,313.156,472.983,427.653,420.217,355.691,389.824,340.453,544.482,357.333,473.782,225.913,342.514,311.979,290.495,343.278,311.054,301.781,343.722,362.819,306.263,276.035,353.165,333.871,401.939,386.985,368.351,430.71
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 7-3,433.505,435.09,244.974,446.989,426.771,265.334,526.953,469.261,380.798,361.392,306.866,339.289,381.443,540.946,333.9,309.111,387.194,445.254,270.62,402.992,372.997,214.282,258.031,305.596,260.058,411.225,476.063,462.445,451.413,238.424
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 7-35,364.679,440.158,435.779,449.973,473.098,387.115,456.153,398.387,443.969,332.848,375.057,322.12,448.161,439.905,377.835,297.788,247.822,351.039,320.265,314.174,278.212,296.817,373.065,346.011,307.922,279.211,334.761,296.892,269.911,276.101
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 7-47,419.977,311.493,382.356,347.083,310.098,334.1,277.44,307.051,310.966,361.988,315.465,319.14,334.446,362.502,293.453,295.851,290.038,267.844,341.029,313.637,296.566,323.047,392.244,420.877,449.516,341.286,364.802,449.185,442.137,423.271
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 7-59,537.072,553.583,556.442,597.88,373.178,561.577,526.417,613.717,444.584,457.201,429.643,438.443,384.876,393.175,444.388,404.292,501.567,525.659,574.513,427.926,514.749,528.82,467.527,377.026,414.951,345.084,400.739,317.66,334.815,460.299
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 8-20,456.157,463.617,419.577,415.127,314.79,430.683,437.119,403.861,483.661,455.86,292.203,438.081,316.059,378.162,587.154,215.214,201.075,191.998,220.82,175.701,243.395,224.121,196.485,282.125,349.978,301.248,220.816,217.731,206.952,269.421
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 8-36,165.02,199.691,199.637,221.972,196.8,177.117,218.165,167.602,204.575,257.07,205.587,233.293,227.167,297.28,235.209,267.313,246.403,286.01,275.835,230.786,298.396,297.213,300.611,342.415,378.251,365.143,352.153,349.893,340.572,337.948
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 8-4,565.019,516.178,490.533,439.926,391.207,398.106,350.453,427.674,412.216,408.913,393.064,353.403,442.401,504.822,581.222,576.373,498.019,429.187,382.169,542.542,449.419,578.79,505.081,667.747,509.338,475.366,505.079,428.966,473.523,612.089
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 8-48,321.046,281.643,320.377,320.284,383.045,306.041,378.462,311.013,402.927,358.367,289.947,347.539,411.87,292.501,292.948,347.863,297.829,290.965,291.957,399.678,294.193,347.065,339.458,341.5,386.877,412.435,398.845,426.428,468.331,399.593
GO000012-F1,M,COMO 5然 Bap,COMO 5然 Bap-M-Arena 8-60,387.519,377.144,367.798,388.123,297.061,319.702,371.442,531.951,352.216,387.909,407.891,423.216,404.247,442.551,460.414,396.276,303.28,374.355,389.282,277.555,332.093,413.713,363.563,311.947,320.123,289.591,333.694,381.321,405.971,295.934
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 1-1,293.472,274.663,263.307,330.705,258.168,276.631,294.643,425.032,367.84,448.555,445.405,340.283,284.579,295.277,355.958,314.365,411.762,448.513,257.33,266.214,320.362,231.988,334.021,379.535,315.3,350.692,302.511,399.26,373.46,356.102
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 1-17,184.608,186.83,231.506,167.113,236.357,467.605,341.324,320.143,497.128,346.471,307.434,299.405,234.702,301.9,277.306,235.305,204.243,341.569,303.196,347.438,330.155,200.888,248.425,312.618,408.148,356.644,377.292,446.783,195.596,381.355
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 1-33,547.769,432.045,397.663,346.968,424.152,392.655,361.7,382.567,330.741,524.572,488.379,510.731,307.013,390.249,428.81,241.838,314.998,310.789,346.003,335.962,284.152,320.919,334.494,338.026,398.533,385.856,398.964,330.713,382.039,345.696
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 1-45,410.561,418.913,352.329,367.644,304.26,296.421,251.365,252.585,308.613,276.686,317.655,377.888,372.298,335.19,312.108,371.983,192.68,205.239,277.243,187.813,200.146,224.258,167.316,190.616,186.319,174.785,202.184,195.443,197.619,270.289
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 1-57,266.663,254.14,263.035,262.386,280.737,275.942,203.617,303.806,230.282,214.442,226.973,353.835,352.404,383.458,217.281,279.015,260.42,346.659,229.487,194.617,216.659,210.186,233.477,245.237,264.093,241.628,341.001,211.15,353.066,432.067
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-5,264.171,254.373,212.203,214.397,210.805,254.972,233.505,188.881,192.54,229.836,224.879,252.486,224.331,184.173,202.6,224.994,244.527,262.21,156.695,197.554,197.038,219.747,209.85,195.812,194.346,176.577,175.724,191.146,196.817,194.847
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-26,194.755,218.923,163.682,242.425,139.183,149.359,169.185,164.121,157.531,141.118,131.165,179.562,136.033,167.039,165.06,146.509,120.731,170.507,64.314,125.633,135.47,117.245,122.575,116.55,104.239,137.339,155.232,146.681,141.945,204.656
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-42,302.405,284.931,335.573,259.472,254.218,303.184,293.199,255.951,311.7,321.02,294.056,300.31,253.987,318.976,327.319,293.969,296.757,241.537,286.77,318.824,334.565,270.579,234.546,242.23,265.916,266.51,282.344,296.079,268.174,260.795
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-54,306.624,274.559,274.196,271.497,216.566,202.311,179.77,225.894,238.088,305.463,247.144,231.605,274.343,260.834,253.384,228.498,211.788,209.41,240.87,193.878,201.793,218.92,231.828,201.85,223.748,261.82,205.808,175.511,198.648,196.719
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 13-13,210.818,275.449,290.194,324.784,343.505,283.397,209.127,203.852,249.192,227.269,202.512,222.104,177.915,192.972,251.39,187.041,237.139,176.043,190.533,220.828,206.909,206.504,190.317,243.782,224.609,173.373,207.395,263.627,191.157,173.002
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 13-29,306.169,372.526,353.79,262.09,236.005,238.672,217.683,226.034,241.273,213.434,204.338,212.297,211.574,202.939,201.774,221.373,214.051,207.34,193.734,220.853,212.449,289.931,2.535,99.97,332.3,326.275,220.466,201.61,231.695,215.582
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 14-14,256.348,279.309,254.078,248.958,229.153,334.687,255.187,262.777,188.732,220.234,254.504,199.656,196.492,184.134,174.914,181.989,196.235,185.633,169.199,184.736,179.423,179.832,179.572,178.496,201.22,194.776,204.512,229.114,350.834,207.957
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 14-30,298.148,319.389,305.435,356.598,286.817,327.035,290.286,321.68,270.688,375.583,359.153,302.672,319.38,330.582,295.613,352.32,404.13,410.204,270.648,287.196,315.255,223.508,257.011,236.161,275.004,0,47.235,272.99,363.617,313.864
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 2-18,369.317,259.368,254.629,266.417,428.623,418.207,360.292,327.957,329.729,292.845,318.151,335.724,317.036,278.569,303.363,214.487,225.935,218.768,238.352,249.553,215.52,172.491,166.975,212.704,206.284,184.705,191.687,183.165,181.259,180.831
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 2-2,0,0,0,0,0,0,89.85,237.779,237.36,155.407,178.568,87.006,48.258,141.944,150.216,151.96,101.208,180.825,182.798,109.053,146.314,104.238,148.77,120.682,134.824,144.34,156.252,204.015,138.833,139.703
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 2-34,249.345,308.923,332.313,198.275,246.282,217.261,269.011,271.509,243.6,297.403,208.809,217.336,239.533,323.308,312.46,302.8,329.778,317.33,251.143,252.294,283.31,239.134,314.706,246.533,249.811,285.465,355.812,348.09,293.827,347.6
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 2-46,262.582,257.904,212.251,200.534,208.416,224.317,321.868,242.173,209.509,228.954,242.223,318.651,283.496,252.132,219.819,212.175,251.137,265.98,192.748,244.693,223.453,195.708,199.506,202.157,225.36,207.663,220.639,227.755,209.602,233.353
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 2-58,327.8,271.287,332.393,352.594,326.948,253.275,252.557,244.242,279.01,322.444,250.78,332.894,277.453,277.719,283.916,285.017,282.437,270.984,296.188,291.271,327.754,342.136,368.236,387.217,405.159,394.602,323.136,335.592,306.612,352.859
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-21,311.523,264.842,302.987,269.633,270.881,260.954,263.694,261.053,203.994,312.151,308.767,249.477,258.483,248.045,244.322,254.61,354.108,254.288,271.214,343.852,266.615,240.956,262.801,195.21,226.29,282.853,248.988,285.426,328.199,321.06
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-37,228.105,197.281,225.681,259.816,254.296,104.521,205.454,297.075,265.051,411.436,384.431,410.674,52.41,99.83,166.456,230.779,0.263,142.29,132.822,1.838,204.266,241.042,50.359,9.86,93.061,212.327,261.58,263.48,92.897,24.454
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-49,492.078,348.822,282.61,333.577,294.297,289.613,285.106,278.857,272.738,311.364,268.269,237.208,254.788,198.898,239.382,262.624,262.179,228.655,297.371,242.748,287.016,296.36,248.207,358.096,311.8,230.407,246.991,217.187,279.583,280.207
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 5-5,443.44,333.914,369.395,342.807,307.919,301.375,272.567,266.443,281.84,335.533,283.508,254.794,265.342,279.527,278.636,295.798,285.071,327.577,278.412,303.165,295.116,281.198,370.316,269.173,269.384,306.364,297.141,292.198,262.778,232.497
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 6-22,362.246,344.482,415.793,346.125,301.726,330.656,312.798,406.535,419.652,359.478,368.797,365.766,267.916,258.925,341.52,428.741,388.907,324.452,429.413,290.519,319.359,316.104,347.984,299.25,378.372,305.934,364.597,329.258,428.753,452.769
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 6-38,474.409,354.269,341.74,454.812,307.464,280.38,377.283,345.039,428.101,439.014,399.332,261.727,280.56,257.831,332.332,390.14,302.816,377.423,406.883,254.807,360.482,284.505,279.143,251.603,318.525,401.316,340.205,374.759,194.57,259.146
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 6-50,453.205,452.749,394.953,380.118,427.459,406.601,393.3,412.982,419.407,356.754,404.087,324.552,455.26,448.512,411.078,455.745,459.338,452.928,401.643,513.387,460.849,467.514,463.691,435.387,457.626,471.381,457.996,454.442,470.609,477.379
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 6-6,0,137.562,265.682,211.154,205.33,151.387,227.313,245.124,153.769,185.956,231.929,215.363,186.849,175.249,134.619,153.902,184.153,191.878,174.904,200.945,161.712,155.353,175.281,222.734,246.29,198.412,198.629,200.309,188.422,153.836
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 9-25,380.099,330.1,323.321,342.909,325.389,345.22,349.095,356.044,271.452,295.074,376.939,314.393,341.476,265.842,344.681,292.216,341.495,244.023,257.869,269.162,319.82,421.679,380.524,263.964,285.035,362.108,259.507,223.684,322.693,335.812
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 9-41,486.479,387.804,486.243,494.825,571.584,566.488,550.836,530.435,460.777,468.776,498.957,374.323,443.737,376.798,463.197,395.714,427.98,307.77,420.702,315.243,292.923,184.961,262.08,287.123,253.398,284.127,316.169,332.285,206.521,270.913
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 9-53,208.629,218.142,249.909,247.122,223.791,236.526,253.801,292.035,313.188,238.776,262.955,275.111,338.605,337.296,360.486,285.381,226.969,321.887,247.419,248.234,300.154,292.667,358.778,342.52,281.35,308.674,235.861,264.853,233.094,307.051
GO000012-F1,F,COMO DMSO,COMO DMSO-F-Arena 9-9,172.156,220.424,183.389,159.326,178.016,174.219,186.209,170.045,168.57,163.829,173.034,166.026,204.814,195.482,184.163,169.544,192.662,180.694,198.6,179.649,190.095,158.602,176.491,180.576,180.764,172.05,172.536,173.558,196.71,181.082
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 11-11,487.115,505.723,531.917,517.851,460.545,453.84,424.816,363.224,438.312,393.714,313.338,311.69,316.413,317.771,328.111,283.976,446.31,22.584,19.396,21.331,0,0,0,0,0,291.24,295.162,291.333,236.895,247.469
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 11-27,492.449,522.705,529.306,540.144,583.222,565.053,554.743,571.832,567.448,567.76,513.695,551.55,575.952,307.775,483.639,526.63,540.055,446.391,352.027,389.308,401.125,400.169,415.611,418.173,376.595,448.407,570.68,552.735,544.492,450.219
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 11-43,383.851,354.896,432.399,357.739,377.272,543.3,398.966,328.397,307.786,388.53,335.148,543.707,617.862,568.841,548.483,583.513,561.215,521.019,447.712,294.398,296.652,428.951,495.832,391.042,374.122,262.091,298.155,307.067,302.101,333.329
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 11-55,388.322,450.159,462.225,503.132,548.632,540.799,446.119,349.737,227.658,369.005,330.987,377.403,364.335,444.114,434.401,569.706,624.722,609.307,497.512,549.701,394.603,405.65,360.818,331.613,330.302,269.487,300.964,294.147,250.28,306.798
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 12-12,349.787,431.835,362.267,250.282,266.731,338.237,325.145,315.937,272.546,316.724,356.76,315.777,405.582,398.583,306.227,373.341,414.601,322.38,336.106,386.129,324.992,445.705,328.827,424.919,467.766,368.771,437.385,286.629,292.594,270.997
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 12-28,321.18,301.165,280.469,313.057,253.793,205.263,280.721,339.467,364.477,331.771,314.639,300.477,305.771,278.291,265.009,325.497,358.093,350.16,349.907,300.811,354.359,300.459,321.971,246.339,250.875,253.385,248.368,214.886,225.455,245.224
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 12-44,366.201,395.74,386.236,340.91,261.935,389.359,274.647,227.67,277.077,334.135,294.104,219.264,259.163,323.951,356.21,326.82,363.285,425.852,334.685,276.516,264.845,300.604,274.434,278.452,286.082,295.582,317.955,316.307,284.233,325.686
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 12-56,365.845,327.595,375.682,342.032,292.35,252.354,274.823,238.547,314.634,308.857,247.783,271.317,266.621,363.073,418.191,281.136,254.388,281.868,287.678,241.632,273.432,440.783,347.761,296.119,268.426,274.15,292.697,318.559,304.968,290.677
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 15-15,303.719,335.103,294.938,268.932,248.799,312.455,274.034,296.788,318.409,318.137,382.528,385.777,316.848,267.393,347.641,356.179,358.278,246.304,278.395,210.732,215.96,196.153,177.712,219.936,213.085,197.776,210.953,189.628,206.63,193.008
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 15-31,211.183,295.057,274.276,299.915,221.753,244.094,201.057,237.672,356.527,312.064,332.244,164.158,147.467,146.172,152.418,175.707,176.273,136.416,201.588,179.253,192.49,158.17,149.544,157.806,179.769,188.054,214.124,182.589,227.356,303.573
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 16-16,252.987,310.688,328.934,309.128,165.103,174.027,204.509,397.106,461.227,457.454,474.728,204.844,197.264,498.454,483.968,241.91,225.248,195.792,196.085,163.004,165.398,174.821,166.653,165.831,191.005,163.391,163.255,312.048,382.774,436.654
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 16-32,236.052,226.161,225.321,199.605,203.718,226.489,230.009,183.335,289.965,245.273,333.944,176.302,177.312,171.465,182.947,229.756,166.33,307.498,128.434,192.443,302.406,165.709,214.531,219.13,230.348,226.806,204.566,165.009,281.546,269.52
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 3-19,563.665,587.491,555.203,563.351,547.422,568.727,510.543,354.621,362.562,351.792,233.417,197.574,270.917,264.456,315.334,386.553,363.928,324.412,268.606,198.905,262.616,324.004,263.418,196.619,299.845,176.909,198.287,319.324,263.299,115.621
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 3-3,457.239,463.068,312.77,292.487,272.251,363.055,463.12,375.438,236.012,273.187,331.755,379.366,296.959,313.639,274.983,254.401,307.753,395.06,449.944,345.634,244.182,243.705,289.907,260.076,429.526,307.095,239.209,242.49,233.126,218.959
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 3-35,437.125,397.084,400.437,304.717,301.477,370.338,354.534,368.063,374.211,309.592,361.565,302.383,300.103,300.102,253.12,273.274,265.672,354.785,240.645,264.254,310.001,272.88,298.376,278.343,243.354,274.392,381.364,223.306,261.092,270.406
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 3-47,619.595,587.819,587.569,541.802,605.218,602.169,539.522,557.982,514.707,419.467,469.15,554.212,510.317,494.651,439.409,431.671,475.331,454.693,465.751,496.736,519.145,481.441,432.326,475.552,470.673,420.66,437.908,419.377,381.715,354.991
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 3-59,117.675,249.656,102.305,6.228,6.275,102.831,256.904,243.217,267.089,305.172,283.295,276.46,356.404,308.089,278.272,264.557,254.407,240.316,265.362,269.514,261.189,258.144,233.157,267.868,259.691,249.505,237.046,253.197,322.449,313.542
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 4-20,235.111,262.612,306.378,321.781,278.98,268.606,255.399,292.632,292.427,285.383,235.739,282.854,232.279,301.573,228.11,210.194,239.297,253.031,196.134,279.722,264.004,242.855,183.692,255.233,260.009,211.556,273.997,268.497,291.138,205.089
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 4-36,547.304,547.585,538.035,298.131,424.197,341.228,293.655,488.541,502.616,377.642,503.196,468.903,532.561,510.088,510.894,143.624,154.443,156.446,299.378,361.662,206.571,334.686,411.155,326.336,369.523,417.736,370.669,416.344,264.084,535.55
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 4-4,326.289,332.381,321.722,353.814,333.809,302.271,339.844,334.294,294.07,384.402,299.46,336.386,301.882,241.855,330.807,264.182,326.793,310.271,295.404,284.95,280.101,268.6,297.077,318.067,272.991,352.931,244.791,264.107,337.646,305.015
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 4-48,226.301,254.591,258.779,216.542,251.513,267.555,231.744,277.852,207.448,321.01,310.407,334.706,315.005,275.47,289.999,314.726,281.675,364.477,382.19,344.884,339.326,330.277,316.853,361.232,359.948,367.397,323.639,305.72,350.873,353.572
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 4-60,317.062,282.193,432.32,373.751,270.019,297.868,302.481,291.155,304.198,287.545,334.05,275.299,317.139,304.917,312.287,291.332,325.584,283.513,282.691,247.102,227.302,174.761,223.705,207.548,130.244,156.386,206.037,203.969,248.08,234.576
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 7-23,355.88,355.79,352.06,390.923,432.767,512.861,386.877,379.922,339.588,389.015,392.19,366.64,439.535,289.702,376.68,411.632,484.005,342.445,460.166,440.387,424.628,413.957,418.59,346.706,345.564,532.834,550.048,537.659,548.044,439.759
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 7-39,478.882,499.737,438.764,361.748,406.556,366.377,292.117,255.311,289.988,312.251,480.752,515.497,542.659,452.584,251.735,502.557,346.012,231.29,245.209,246.624,377.049,478.355,252.664,289.71,286.426,323.555,292.235,268.136,205.272,343.309
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 7-51,384.732,323.962,367.904,391.518,412.444,481.998,400.906,378.128,348.356,364.6,309.783,326.54,326.763,308.054,317.485,297.785,355.974,294.65,296.085,294.17,280.972,287.062,326.193,292.64,327.248,353.866,307.602,332.035,279.365,337.494
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 7-61,329.121,308.996,362.222,322.68,266.325,297.063,230.179,241.792,239.238,246.365,286.563,368.832,254.625,258.806,291.41,286.165,330.152,297.318,341.81,260.49,294.251,290.574,299.044,236.045,204.114,172.885,194.996,242.227,218.132,246.022
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 7-7,537.553,545.615,475.653,521.756,461.407,283.191,22.062,302.316,185.223,4.405,3.461,5.367,6.132,6.838,83.44,335.728,7.252,7.05,5.586,6.738,6.734,6.226,4.589,3.488,5.816,3.936,3.651,3.323,3.448,3.688
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 8-24,373.708,419.52,463.225,264.444,463.484,326.071,357.855,228.852,365.753,336.003,317.586,253.051,220.811,264.123,350.785,198.16,220.98,266.98,235.127,267.223,241.546,202.667,248.078,198.88,289.05,300.353,185.464,206.555,193.014,252.85
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 8-40,460.227,376.305,453.636,304.786,296.965,298.799,328.353,318.777,265.003,339.149,290.016,266.002,277.734,353.624,419.585,299.393,282.824,300.857,242.709,272.815,294.193,274.93,404.675,399.397,360.28,307.279,243.271,284.538,284.537,254.851
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 8-52,357.018,393.101,327.441,333.756,402.943,392.991,328.886,309.947,315.966,371.272,344.559,317.31,296.108,334.039,331.015,302.63,321.521,301.644,346.561,312.439,332.507,300.67,303.389,361.92,500.393,496.355,517.202,507.041,383.205,390.017
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 8-62,231.539,270.88,224.748,235.632,213.996,223.439,215.66,199.053,213.192,204.859,244.299,240.435,187.664,187.971,212.657,209.645,205.405,199.462,265.963,280.679,476.202,453.388,431.56,445.875,329.052,401.83,290.506,248.495,240.575,218.766
GO000012-F1,M,COMO DMSO,COMO DMSO-M-Arena 8-8,437.787,291.311,479.969,534.738,485.47,363.491,453.105,360.37,352.817,442.926,455.965,483.28,539.256,527.844,475.444,497.559,377.246,354.835,233.983,156.468,195.875,196.698,193.334,172.907,171.658,167.829,183.319,175.427,172.568,156.81
